,Ozone_ppb,Month
992,38.01536413043479,2012-09-19
993,38.41560869565215,2012-09-20
994,38.47440000000002,2012-09-21
995,41.0834,2012-09-22
996,39.3892119565217,2012-09-23
997,33.103172972973,2012-09-24
998,34.22158918918918,2012-09-25
999,36.54361621621622,2012-09-26
1000,38.9636630434783,2012-09-27
1001,38.00346739130435,2012-09-28
1002,39.38366847826086,2012-09-29
1003,40.93972282608696,2012-09-30
1004,40.000972527472506,2012-10-01
1005,42.43775409836065,2012-10-02
1006,40.67767032967032,2012-10-03
1007,35.14557142857141,2012-10-04
1008,28.706532967032967,2012-10-05
1009,32.14584615384615,2012-10-06
1010,31.450967032967032,2012-10-07
1011,30.79300000000002,2012-10-08
1012,29.909177777777792,2012-10-09
1013,29.780093922651922,2012-10-10
1014,26.665066666666654,2012-10-11
1015,23.18852222222223,2012-10-12
1016,27.753541436464076,2012-10-13
1017,28.38515083798882,2012-10-14
1018,28.078222222222205,2012-10-15
1019,28.82303333333334,2012-10-16
1020,33.95808287292817,2012-10-17
1021,35.055055555555526,2012-10-18
1022,31.388444444444428,2012-10-19
1023,33.09036666666666,2012-10-20
1024,33.02473743016759,2012-10-21
1025,30.748088888888873,2012-10-22
1026,26.834361111111132,2012-10-23
1027,27.85305555555557,2012-10-24
1028,29.81123888888891,2012-10-25
1029,27.06005,2012-10-26
1030,27.97893333333333,2012-10-27
1031,30.73269444444444,2012-10-28
1032,29.509314606741576,2012-10-29
1033,28.477932960893856,2012-10-30
1034,24.865072222222214,2012-10-31
1035,21.575604651162788,2012-11-01
1036,20.768672413793105,2012-11-02
1037,24.664965317919076,2012-11-03
1038,26.60590751445084,2012-11-04
1039,24.01418390804597,2012-11-05
1040,26.419327586206897,2012-11-06
1041,32.81611627906976,2012-11-07
1042,29.308426900584806,2012-11-08
1043,27.4205,2012-11-09
1044,25.643976744186038,2012-11-10
1045,24.113122807017547,2012-11-11
1046,22.875723529411765,2012-11-12
1047,20.834593023255827,2012-11-13
1048,18.87861403508772,2012-11-14
1049,20.017401162790694,2012-11-15
1050,23.53038953488373,2012-11-16
1051,26.04508187134503,2012-11-17
1052,22.530459302325593,2012-11-18
1053,22.102302325581388,2012-11-19
1054,23.291988372093034,2012-11-20
1055,21.85706976744186,2012-11-21
1056,20.843616279069764,2012-11-22
1057,18.550075581395348,2012-11-23
1058,18.67837426900584,2012-11-24
1059,21.254842105263172,2012-11-25
1060,18.01582456140352,2012-11-26
1061,19.07636627906977,2012-11-27
1062,24.13039534883722,2012-11-28
1063,22.568087719298248,2012-11-29
1064,22.85488304093568,2012-11-30
1065,25.74465454545455,2012-12-01
1066,24.889615853658533,2012-12-02
1067,16.55245731707316,2012-12-03
1068,14.96229090909091,2012-12-04
1069,14.724896969696967,2012-12-05
1070,15.637134969325151,2012-12-06
1071,14.243380368098162,2012-12-07
1072,15.972871951219506,2012-12-08
1073,19.606393939393932,2012-12-09
1074,15.343484848484847,2012-12-10
1075,20.032608433734946,2012-12-11
1076,25.48968072289157,2012-12-12
1077,20.044120481927713,2012-12-13
1078,19.3178502994012,2012-12-14
1079,20.326934131736532,2012-12-15
1080,24.47835928143713,2012-12-16
1081,23.73037575757576,2012-12-17
1082,28.38700598802397,2012-12-18
1083,20.713759036144573,2012-12-19
1084,23.17755688622753,2012-12-20
1085,23.58990963855421,2012-12-21
1086,25.384662650602408,2012-12-22
1087,28.28584939759036,2012-12-23
1088,21.806862275449095,2012-12-24
1089,22.19841818181818,2012-12-25
1090,24.79073780487805,2012-12-26
1091,19.743347560975614,2012-12-27
1092,17.688939759036153,2012-12-28
1093,18.96518787878789,2012-12-29
1094,23.67688484848485,2012-12-30
1095,22.98274545454545,2012-12-31
1096,23.41993209876544,2013-01-01
1097,19.612129629629628,2013-01-02
1098,19.001658536585364,2013-01-03
1099,17.517109756097554,2013-01-04
1100,20.224719512195133,2013-01-05
1101,24.936365853658533,2013-01-06
1102,18.836500000000004,2013-01-07
1103,15.910078787878795,2013-01-08
1104,21.585432098765434,2013-01-09
1105,28.141586419753093,2013-01-10
1106,23.688259259259272,2013-01-11
1107,22.420718749999995,2013-01-12
1108,27.57333749999999,2013-01-13
1109,23.46492592592592,2013-01-14
1110,19.49633962264151,2013-01-15
1111,18.611120253164554,2013-01-16
1112,18.996660377358488,2013-01-17
1113,19.818417177914103,2013-01-18
1114,21.820926380368096,2013-01-19
1115,23.002147239263802,2013-01-20
1116,20.981216049382716,2013-01-21
1117,17.859560240963855,2013-01-22
1118,14.828586419753075,2013-01-23
1119,10.165310975609751,2013-01-24
1120,11.124294478527608,2013-01-25
1121,24.22617901234569,2013-01-26
1122,28.157420731707287,2013-01-27
1123,24.34543827160493,2013-01-28
1124,19.446765432098765,2013-01-29
1125,17.858277777777776,2013-01-30
1126,18.064314814814814,2013-01-31
1127,17.311294478527607,2013-02-01
1128,17.440708074534154,2013-02-02
1129,22.653546583850943,2013-02-03
1130,20.668859756097557,2013-02-04
1131,23.424192546583853,2013-02-05
1132,23.450128834355823,2013-02-06
1133,31.71429696969699,2013-02-07
1134,28.20813333333333,2013-02-08
1135,25.18703067484661,2013-02-09
1136,26.26310429447853,2013-02-10
1137,25.531564417177922,2013-02-11
1138,24.24787037037038,2013-02-12
1139,22.9689156626506,2013-02-13
1140,25.31977575757576,2013-02-14
1141,26.698487804878035,2013-02-15
1142,27.242286585365854,2013-02-16
1143,31.37149696969697,2013-02-17
1144,36.51825609756098,2013-02-18
1145,33.750944785276076,2013-02-19
1146,27.24887577639752,2013-02-20
1147,24.444931677018626,2013-02-21
1148,26.422490683229817,2013-02-22
1149,34.455856250000004,2013-02-23
1150,29.418161490683236,2013-02-24
1151,27.621192546583856,2013-02-25
1152,29.65196894409937,2013-02-26
1153,30.043055900621113,2013-02-27
1154,28.40591194968553,2013-02-28
1155,27.01628571428572,2013-03-01
1156,31.286160493827172,2013-03-02
1157,31.26804907975461,2013-03-03
1158,27.393073619631906,2013-03-04
1159,35.88790740740743,2013-03-05
1160,29.746191358024703,2013-03-06
1161,30.93406172839505,2013-03-07
1162,32.04276073619633,2013-03-08
1163,27.76349079754601,2013-03-09
1164,28.86699386503066,2013-03-10
1165,28.49528395061727,2013-03-11
1166,29.959233128834352,2013-03-12
1167,31.12730434782609,2013-03-13
1168,31.15870807453415,2013-03-14
1169,32.11727950310558,2013-03-15
1170,36.13559999999997,2013-03-16
1171,37.13757861635222,2013-03-17
1172,32.80611042944785,2013-03-18
1173,33.648822085889556,2013-03-19
1174,32.01247560975612,2013-03-20
1175,35.373552147239245,2013-03-21
1176,39.737754601226996,2013-03-22
1177,39.99984049079753,2013-03-23
1178,39.074457317073175,2013-03-24
1179,39.15216463414632,2013-03-25
1180,37.08426666666666,2013-03-26
1181,32.88495757575757,2013-03-27
1182,26.86786666666667,2013-03-28
1183,29.348575757575755,2013-03-29
1184,30.3698780487805,2013-03-30
1185,29.106198830409358,2013-03-31
1186,30.836421052631565,2013-04-01
1187,29.18217241379309,2013-04-02
1188,33.86533908045977,2013-04-03
1189,31.24227999999999,2013-04-04
1190,30.67794252873564,2013-04-05
1191,34.803436781609214,2013-04-06
1192,39.207660919540245,2013-04-07
1193,38.63301156069363,2013-04-08
1194,36.421580459770134,2013-04-09
1195,33.81552571428572,2013-04-10
1196,35.42642613636362,2013-04-11
1197,36.650540229885046,2013-04-12
1198,41.4248620689655,2013-04-13
1199,37.67019653179191,2013-04-14
1200,38.92253757225431,2013-04-15
1201,38.74003448275861,2013-04-16
1202,37.73071676300579,2013-04-17
1203,36.71158479532165,2013-04-18
1204,37.71614534883718,2013-04-19
1205,39.665790697674396,2013-04-20
1206,43.207331395348824,2013-04-21
1207,43.44303488372092,2013-04-22
1208,42.51427586206897,2013-04-23
1209,42.045695402298854,2013-04-24
1210,36.60055491329478,2013-04-25
1211,39.61542528735636,2013-04-26
1212,42.13759302325581,2013-04-27
1213,42.80608670520231,2013-04-28
1214,41.388901734104046,2013-04-29
1215,45.14101675977656,2013-04-30
1216,44.455860335195524,2013-05-01
1217,49.79008287292818,2013-05-02
1218,53.016838888888934,2013-05-03
1219,53.729212290502815,2013-05-04
1220,43.51125568181817,2013-05-05
1221,35.431780898876404,2013-05-06
1222,35.450825842696624,2013-05-07
1223,35.415790960451986,2013-05-08
1224,36.37721590909091,2013-05-09
1225,38.54339204545454,2013-05-10
1226,43.9353465909091,2013-05-11
1227,42.711531428571455,2013-05-12
1228,40.4157356321839,2013-05-13
1229,41.056235632183935,2013-05-14
1230,41.640102272727255,2013-05-15
1231,39.05325568181814,2013-05-16
1232,37.935831460674144,2013-05-17
1233,40.38299438202246,2013-05-18
1234,42.67675280898877,2013-05-19
1235,44.87359550561797,2013-05-20
1236,46.035960674157295,2013-05-21
1237,40.596677966101744,2013-05-22
1238,38.79925423728813,2013-05-23
1239,43.02691061452516,2013-05-24
1240,42.27983798882683,2013-05-25
1241,33.77950279329608,2013-05-26
1242,31.05388826815644,2013-05-27
1243,32.192379888268164,2013-05-28
1244,36.57931284916203,2013-05-29
1245,41.33364245810057,2013-05-30
1246,44.09869273743017,2013-05-31
1247,47.408505617977546,2013-06-01
1248,43.41292090395481,2013-06-02
1249,41.83706214689264,2013-06-03
1250,41.57580898876406,2013-06-04
1251,41.6218700564972,2013-06-05
1252,41.796350282485854,2013-06-06
1253,42.485677777777774,2013-06-07
1254,43.87313966480448,2013-06-08
1255,40.19680446927372,2013-06-09
1256,32.91809444444445,2013-06-10
1257,37.17365730337079,2013-06-11
1258,38.630642458100546,2013-06-12
1259,36.769244318181826,2013-06-13
1260,39.86673595505621,2013-06-14
1261,42.278561797752815,2013-06-15
1262,37.56551136363638,2013-06-16
1263,34.88167796610166,2013-06-17
1264,34.754944751381224,2013-06-18
1265,34.235672222222206,2013-06-19
1266,36.076394444444425,2013-06-20
1267,37.6963,2013-06-21
1268,39.58397777777783,2013-06-22
1269,28.64455,2013-06-23
1270,22.46533333333333,2013-06-24
1271,19.542485875706216,2013-06-25
1272,23.417252808988767,2013-06-26
1273,30.29104000000001,2013-06-27
1274,33.69323295454548,2013-06-28
1275,36.52811428571429,2013-06-29
1276,35.04893714285716,2013-06-30
1277,34.83712068965519,2013-07-01
1278,36.576757225433504,2013-07-02
1279,38.00838953488372,2013-07-03
1280,38.19965895953758,2013-07-04
1281,34.605701149425286,2013-07-05
1282,37.818058139534905,2013-07-06
1283,41.812352941176464,2013-07-07
1284,42.00008284023668,2013-07-08
1285,40.50410465116279,2013-07-09
1286,35.47294827586208,2013-07-10
1287,33.41472,2013-07-11
1288,37.560846590909115,2013-07-12
1289,39.87879545454543,2013-07-13
1290,38.608812500000006,2013-07-14
1291,36.28897714285714,2013-07-15
1292,35.92662921348316,2013-07-16
1293,38.54297740112994,2013-07-17
1294,39.77456424581006,2013-07-18
1295,41.36881005586592,2013-07-19
1296,41.49168715083796,2013-07-20
